avis,Frekvens,postnummer, antall 
6,4,4381, 1 
6,4,4384, 1 
6,4,4402, 1 
6,4,4441, 1 
6,4,4465, 1 
6,4,4514, 3 
6,4,4515, 1 
6,4,4553, 1 
6,4,4575, 1 
6,4,4609, 1 
6,4,4611, 2 
6,4,4616, 2 
6,4,4620, 2 
6,4,4621, 3 
6,4,4622, 1 
6,4,4626, 3 
6,4,4629, 1 
6,4,4630, 3 
6,4,4631, 5 
6,4,4632, 1 
6,4,4633, 1 
6,4,4635, 5 
6,4,4637, 1 
6,4,4638, 2 
6,4,4647, 6 
6,4,4673, 1 
6,4,4700, 5 
6,4,4708, 2 
6,4,4734, 1 
6,4,4792, 2 
6,4,4804, 1 
6,4,4815, 6 
6,4,4823, 13 
6,4,4824, 7 
6,4,4836, 1 
6,4,4838, 1 
6,4,4839, 1 
6,4,4842, 5 
6,4,4846, 3 
6,4,4847, 1 
6,4,4870, 11 
6,4,4876, 5 
6,4,4877, 5 
6,4,4878, 4 
6,4,4879, 1 
6,4,4888, 5 
6,4,4891, 2 
6,4,4901, 1 
6,4,4902, 1 
6,4,4909, 2 
6,4,4912, 1 
6,4,4920, 4 
6,4,4994, 4 
6,4,5003, 1 
6,4,5004, 1 
6,4,5005, 3 
6,4,5006, 2 
6,4,5008, 2 
6,4,5009, 3 
6,4,5010, 1 
6,4,5011, 2 
6,4,5019, 5 
6,4,5021, 1 
6,4,5022, 1 
6,4,5031, 3 
6,4,5035, 1 
6,4,5038, 2 
6,4,5042, 1 
6,4,5052, 1 
6,4,5054, 1 
6,4,5058, 1 
6,4,5059, 2 
6,4,5063, 1 
6,4,5072, 1 
6,4,5073, 2 
6,4,5094, 1 
6,4,5096, 1 
6,4,5097, 3 
6,4,5098, 3 
6,4,5099, 3 
6,4,5101, 2 
6,4,5104, 1 
6,4,5105, 7 
6,4,5106, 1 
6,4,5107, 2 
6,4,5108, 11 
6,4,5109, 2 
6,4,5113, 2 
6,4,5114, 1 
6,4,5115, 2 
6,4,5119, 3 
6,4,5121, 1 
6,4,5122, 1 
6,4,5124, 1 
6,4,5131, 14 
6,4,5132, 3 
6,4,5134, 3 
6,4,5135, 3 
6,4,5136, 5 
6,4,5137, 4 
6,4,5141, 1 
6,4,5142, 1 
6,4,5143, 4 
6,4,5145, 2 
6,4,5146, 2 
6,4,5148, 1 
6,4,5151, 1 
6,4,5152, 1 
6,4,5153, 1 
6,4,5155, 5 
6,4,5160, 1 
6,4,5161, 1 
6,4,5162, 2 
6,4,5163, 1 
6,4,5164, 1 
6,4,5165, 1 
6,4,5174, 3 
6,4,5177, 2 
6,4,5179, 4 
6,4,5184, 1 
6,4,5200, 7 
6,4,5208, 8 
6,4,5209, 2 
6,4,5210, 4 
6,4,5212, 9 
6,4,5215, 4 
6,4,5216, 1 
6,4,5217, 8 
6,4,5218, 1 
6,4,5221, 3 
6,4,5223, 2 
6,4,5224, 1 
6,4,5225, 1 
6,4,5226, 10 
6,4,5227, 2 
6,4,5228, 1 
6,4,5229, 30 
6,4,5235, 4 
6,4,5236, 1 
6,4,5238, 5 
6,4,5239, 8 
6,4,5243, 3 
6,4,5244, 12 
6,4,5251, 3 
6,4,5252, 5 
6,4,5253, 1 
6,4,5254, 3 
6,4,5257, 1 
6,4,5258, 13 
6,4,5259, 3 
6,4,5260, 2 
6,4,5261, 1 
6,4,5264, 9 
6,4,5265, 13 
6,4,5267, 1 
6,4,5268, 23 
6,4,5281, 40 
6,4,5282, 49 
6,4,5286, 25 
6,4,5300, 1 
6,4,5302, 2 
6,4,5304, 4 
6,4,5305, 1 
6,4,5306, 2 
6,4,5307, 5 
6,4,5308, 2 
6,4,5310, 10 
6,4,5314, 5 
6,4,5315, 3 
6,4,5334, 1 
6,4,5336, 4 
6,4,5337, 6 
6,4,5350, 3 
6,4,5353, 2 
6,4,5354, 1 
6,4,5355, 5 
6,4,5357, 24 
6,4,5360, 1 
6,4,5363, 1 
6,4,5366, 1 
6,4,5371, 1 
6,4,5378, 2 
6,4,5379, 2 
6,4,5380, 1 
6,4,5381, 1 
6,4,5382, 7 
6,4,5385, 1 
6,4,5392, 9 
6,4,5396, 2 
6,4,5398, 3 
6,4,5410, 4 
6,4,5417, 2 
6,4,5418, 3 
6,4,5450, 6 
6,4,5452, 3 
6,4,5453, 4 
6,4,5454, 16 
6,4,5455, 10 
6,4,5457, 1 
6,4,5458, 3 
6,4,5460, 6 
6,4,5462, 3 
6,4,5464, 49 
6,4,5465, 1 
6,4,5472, 19 
6,4,5484, 1 
6,4,5486, 5 
6,4,5515, 1 
6,4,5517, 1 
6,4,5519, 1 
6,4,5522, 2 
6,4,5529, 2 
6,4,5531, 1 
6,4,5532, 2 
6,4,5533, 1 
6,4,5534, 2 
6,4,5535, 2 
6,4,5537, 1 
6,4,5538, 1 
6,4,5541, 6 
6,4,5542, 6 
6,4,5549, 2 
6,4,5556, 1 
6,4,5562, 1 
6,4,5575, 1 
6,4,5586, 1 
6,4,5588, 2 
6,4,5589, 3 
6,4,5591, 2 
6,4,5601, 2 
6,4,5604, 2 
6,4,5632, 23 
6,4,5633, 1 
6,4,5635, 13 
6,4,5637, 19 
6,4,5641, 13 
6,4,5642, 8 
6,4,5690, 6 
6,4,5700, 23 
6,4,5701, 1 
6,4,5703, 1 
6,4,5704, 14 
6,4,5705, 16 
6,4,5732, 1 
6,4,5775, 1 
6,4,5787, 1 
6,4,5868, 1 
6,4,5876, 1 
6,4,5888, 2 
6,4,5904, 1 
6,4,5906, 1 
6,4,5911, 20 
6,4,5912, 73 
6,4,5913, 26 
6,4,5914, 3 
6,4,5915, 12 
6,4,5916, 5 
6,4,5917, 11 
6,4,5918, 14 
6,4,5919, 28 
6,4,5936, 56 
6,4,5937, 14 
6,4,5938, 28 
6,4,5939, 35 
6,4,5941, 1 
6,4,5943, 23 
6,4,5953, 15 
6,4,5955, 33 
6,4,5956, 13 
6,4,5957, 14 
6,4,6001, 1 
6,4,6003, 1 
6,4,6004, 1 
6,4,6005, 1 
6,4,6008, 2 
6,4,6010, 4 
6,4,6012, 1 
6,4,6014, 1 
6,4,6016, 1 
6,4,6017, 3 
6,4,6020, 1 
6,4,6022, 1 
6,4,6030, 1 
6,4,6035, 1 
6,4,6037, 3 
6,4,6040, 24 
6,4,6050, 2 
6,4,6052, 5 
6,4,6055, 12 
6,4,6065, 29 
6,4,6070, 2 
6,4,6076, 1 
6,4,6080, 11 
6,4,6090, 1 
6,4,6091, 1 
6,4,6095, 6 
6,4,6096, 2 
6,4,6098, 8 
6,4,6099, 1 
6,4,6102, 1 
6,4,6103, 4 
6,4,6105, 9 
6,4,6150, 5 
6,4,6151, 2 
6,4,6153, 5 
6,4,6154, 7 
6,4,6155, 3 
6,4,6211, 1 
6,4,6222, 9 
6,4,6224, 6 
6,4,6263, 1 
6,4,6272, 11 
6,4,6339, 2 
6,4,6391, 30 
6,4,6392, 21 
6,4,6393, 6 
6,4,6394, 11 
6,4,6395, 4 
6,4,6397, 1 
6,4,6401, 1 
6,4,6402, 2 
6,4,6409, 7 
6,4,6410, 4 
6,4,6411, 3 
6,4,6412, 3 
6,4,6413, 1 
6,4,6414, 2 
6,4,6415, 8 
6,4,6416, 4 
6,4,6419, 1 
6,4,6421, 8 
6,4,6425, 1 
6,4,6429, 3 
6,4,6445, 26 
6,4,6450, 13 
6,4,6452, 1 
6,4,6455, 1 
6,4,6457, 11 
6,4,6487, 4 
6,4,6488, 3 
6,4,6502, 3 
6,4,6601, 1 
6,4,6656, 4 
6,4,6708, 1 
6,4,6741, 1 
6,4,6761, 2 
6,4,6771, 2 
6,4,6781, 4 
6,4,6790, 1 
6,4,6792, 1 
6,4,6794, 1 
6,4,6801, 3 
6,4,6802, 1 
6,4,6804, 1 
6,4,6806, 1 
6,4,6821, 3 
6,4,6866, 1 
6,4,6886, 1 
6,4,6891, 1 
6,4,6903, 1 
6,4,6988, 1 
6,4,6991, 3 
6,4,7004, 1 
6,4,7005, 2 
6,4,7010, 1 
6,4,7011, 3 
6,4,7012, 3 
6,4,7013, 2 
6,4,7015, 2 
6,4,7016, 1 
6,4,7017, 1 
6,4,7018, 3 
6,4,7019, 1 
6,4,7021, 3 
6,4,7022, 5 
6,4,7023, 1 
6,4,7025, 2 
6,4,7026, 2 
6,4,7027, 3 
6,4,7028, 1 
6,4,7029, 1 
6,4,7031, 1 
6,4,7032, 5 
6,4,7033, 6 
6,4,7035, 2 
6,4,7036, 18 
6,4,7037, 6 
6,4,7038, 2 
6,4,7040, 1 
6,4,7041, 4 
6,4,7042, 2 
6,4,7043, 2 
6,4,7044, 2 
6,4,7045, 5 
6,4,7046, 6 
6,4,7047, 3 
6,4,7048, 6 
6,4,7049, 5 
6,4,7050, 3 
6,4,7052, 4 
6,4,7053, 3 
6,4,7054, 6 
6,4,7055, 8 
6,4,7056, 9 
6,4,7058, 3 
6,4,7059, 5 
6,4,7060, 3 
6,4,7067, 2 
6,4,7068, 1 
6,4,7069, 1 
6,4,7070, 83 
6,4,7071, 2 
6,4,7072, 2 
6,4,7074, 56 
6,4,7075, 6 
6,4,7079, 2 
6,4,7080, 4 
6,4,7081, 1 
6,4,7082, 1 
6,4,7083, 48 
6,4,7088, 2 
6,4,7089, 14 
6,4,7091, 7 
6,4,7093, 2 
6,4,7097, 1 
6,4,7098, 1 
6,4,7099, 3 
6,4,7110, 11 
6,4,7114, 3 
6,4,7129, 7 
6,4,7142, 13 
6,4,7153, 2 
6,4,7159, 2 
6,4,7169, 3 
6,4,7221, 1 
6,4,7227, 2 
6,4,7291, 1 
6,4,7319, 2 
6,4,7321, 1 
6,4,7341, 1 
6,4,7343, 4 
6,4,7355, 8 
6,4,7361, 1 
6,4,7399, 2 
6,4,7452, 1 
6,4,7468, 1 
6,4,7484, 1 
6,4,7491, 1 
6,4,7500, 7 
6,4,7501, 3 
6,4,7503, 6 
6,4,7504, 1 
6,4,7506, 10 
6,4,7507, 4 
6,4,7513, 10 
6,4,7514, 47 
6,4,7560, 38 
6,4,7562, 2 
6,4,7563, 14 
6,4,7570, 2 
6,4,7600, 11 
6,4,7601, 1 
6,4,7602, 9 
6,4,7603, 3 
6,4,7604, 11 
6,4,7605, 9 
6,4,7651, 1 
6,4,7653, 10 
6,4,7712, 10 
6,4,7713, 15 
6,4,7714, 9 
6,4,7725, 17 
6,4,7729, 4 
6,4,7733, 1 
6,4,7734, 1 
6,4,7735, 1 
6,4,7741, 2 
6,4,7761, 1 
6,4,7821, 1 
6,4,7869, 1 
6,4,7871, 1 
6,4,8001, 1 
6,4,8002, 1 
6,4,8003, 1 
6,4,8005, 1 
6,4,8006, 3 
6,4,8007, 2 
6,4,8008, 1 
6,4,8009, 3 
6,4,8010, 2 
6,4,8011, 5 
6,4,8012, 2 
6,4,8013, 1 
6,4,8014, 2 
6,4,8019, 1 
6,4,8020, 12 
6,4,8021, 2 
6,4,8026, 1 
6,4,8027, 1 
6,4,8028, 1 
6,4,8029, 1 
6,4,8070, 1 
6,4,8072, 2 
6,4,8074, 1 
6,4,8076, 1 
6,4,8079, 2 
6,4,8108, 1 
6,4,8118, 1 
6,4,8138, 1 
6,4,8189, 1 
6,4,8200, 1 
6,4,8207, 1 
6,4,8208, 2 
6,4,8309, 1 
6,4,8376, 3 
6,4,8439, 1 
6,4,8459, 1 
6,4,8469, 2 
6,4,8493, 1 
6,4,8603, 2 
6,4,8604, 1 
6,4,8607, 1 
6,4,8651, 1 
6,4,8801, 3 
6,4,8805, 1 
6,4,8827, 3 
6,4,8861, 2 
6,4,8866, 2 
6,4,8880, 1 
6,4,8901, 1 
6,4,8905, 1 
6,4,8976, 25 
6,4,8985, 2 
6,4,9006, 1 
6,4,9007, 1 
6,4,9008, 1 
6,4,9010, 4 
6,4,9011, 2 
6,4,9012, 2 
6,4,9013, 1 
6,4,9014, 1 
6,4,9015, 1 
6,4,9016, 2 
6,4,9017, 2 
6,4,9022, 4 
6,4,9024, 1 
6,4,9059, 2 
6,4,9100, 1 
6,4,9171, 2 
6,4,9185, 2 
6,4,9269, 2 
6,4,9365, 1 
6,4,9403, 5 
6,4,9408, 4 
6,4,9409, 1 
6,4,9411, 3 
6,4,9414, 1 
6,4,9441, 2 
6,4,9480, 6 
6,4,9485, 1 
6,4,9521, 1 
6,4,9664, 1 
6,4,9670, 1 
6,4,9711, 2 
6,4,9773, 2 
6,4,9811, 1 
6,4,9820, 1 
15,24,121, 1 
15,24,203, 1 
15,24,214, 2 
15,24,1062, 1 
15,24,1086, 1 
15,24,1394, 1 
15,24,1470, 1 
15,24,3018, 1 
15,24,3202, 1 
15,24,4626, 1 
15,24,4635, 1 
15,24,5146, 1 
15,24,6050, 1 
15,24,7004, 1 
15,24,7047, 1 
15,24,8001, 1 
15,24,8008, 1 
15,24,8012, 1 
15,24,8607, 1 
15,24,9008, 1 
15,24,9016, 2 
15,24,9017, 1 
15,24,9254, 1 
15,24,9291, 2 
15,24,9299, 1 
15,24,9501, 3 
15,24,9502, 1 
15,24,9503, 3 
15,24,9504, 2 
15,24,9505, 2 
15,24,9506, 5 
15,24,9507, 3 
15,24,9509, 15 
15,24,9521, 1 
15,24,9611, 1 
15,24,9615, 11 
15,24,9616, 8 
15,24,9664, 2 
15,24,9670, 2 
15,24,9691, 5 
15,24,9692, 3 
15,24,9711, 13 
15,24,9712, 1 
15,24,9714, 3 
15,24,9735, 6 
15,24,9751, 7 
15,24,9811, 5 
15,24,9815, 1 
15,24,9991, 1 
15,24,9999, 1 
67,4,5007, 1 
67,4,5008, 2 
67,4,5011, 1 
67,4,5012, 1 
67,4,5014, 3 
67,4,5015, 2 
67,4,5016, 2 
67,4,5017, 1 
67,4,5031, 1 
67,4,5036, 1 
67,4,5042, 1 
67,4,5056, 1 
67,4,5058, 1 
67,4,5059, 1 
67,4,5141, 22 
67,4,5142, 26 
67,4,5143, 44 
67,4,5144, 13 
67,4,5145, 38 
67,4,5146, 22 
67,4,5147, 8 
67,4,5148, 19 
67,4,5151, 12 
67,4,5152, 1 
67,4,5153, 6 
67,4,5154, 11 
67,4,5155, 9 
67,4,5160, 6 
67,4,5161, 19 
67,4,5162, 11 
67,4,5163, 11 
67,4,5164, 17 
67,4,5165, 16 
67,4,5170, 7 
67,4,5171, 2 
67,4,5172, 7 
67,4,5173, 5 
67,4,5174, 7 
67,4,5177, 1 
67,4,5178, 6 
67,4,5179, 13 
67,4,5183, 6 
67,4,5184, 2 
67,4,5232, 1 
67,4,5239, 1 
67,4,5251, 1 
67,4,5257, 1 
67,4,5258, 1 
82,4,255, 1 
82,4,5004, 1 
82,4,5006, 1 
82,4,5007, 1 
82,4,5008, 3 
82,4,5012, 1 
82,4,5014, 2 
82,4,5015, 1 
82,4,5016, 1 
82,4,5017, 2 
82,4,5031, 1 
82,4,5035, 2 
82,4,5036, 1 
82,4,5038, 2 
82,4,5039, 2 
82,4,5042, 2 
82,4,5058, 1 
82,4,5099, 1 
82,4,5101, 11 
82,4,5104, 3 
82,4,5105, 12 
82,4,5106, 28 
82,4,5107, 11 
82,4,5108, 11 
82,4,5109, 14 
82,4,5111, 12 
82,4,5113, 24 
82,4,5114, 28 
82,4,5115, 39 
82,4,5116, 21 
82,4,5117, 19 
82,4,5118, 16 
82,4,5119, 19 
82,4,5121, 14 
82,4,5122, 21 
82,4,5124, 27 
82,4,5130, 23 
82,4,5131, 49 
82,4,5132, 35 
82,4,5134, 20 
82,4,5135, 18 
82,4,5136, 31 
82,4,5137, 9 
82,4,5147, 1 
82,4,5151, 1 
82,4,5162, 1 
82,4,5229, 1 
82,4,5257, 1 
82,4,5260, 1 
82,4,5262, 1 
82,4,5265, 2 
82,4,5281, 1 
82,4,5314, 1 
82,4,5914, 1 
82,4,5918, 1 
31,24,121, 1 
31,24,214, 1 
31,24,2014, 1 
31,24,2204, 1 
31,24,3274, 1 
31,24,4321, 1 
31,24,4328, 1 
31,24,6445, 1 
31,24,7030, 1 
31,24,7605, 1 
31,24,7725, 1 
31,24,8001, 1 
31,24,8012, 1 
31,24,8038, 1 
31,24,8601, 2 
31,24,8602, 1 
31,24,8607, 3 
31,24,8644, 1 
31,24,8651, 25 
31,24,8655, 1 
31,24,8681, 1 
31,24,8691, 2 
31,24,8801, 9 
31,24,8805, 8 
31,24,8809, 1 
31,24,8851, 2 
31,24,8861, 4 
31,24,8866, 4 
31,24,8891, 1 
31,24,8901, 6 
31,24,8910, 1 
31,24,8976, 2 
31,24,8981, 2 
31,24,9479, 1 
69,123456,121, 1 
69,123456,214, 1 
69,123456,277, 1 
69,123456,424, 1 
69,123456,457, 1 
69,123456,461, 1 
69,123456,493, 1 
69,123456,588, 1 
69,123456,655, 1 
69,123456,672, 1 
69,123456,1470, 1 
69,123456,1534, 1 
69,123456,1666, 1 
69,123456,3113, 1 
69,123456,3142, 1 
69,123456,3202, 1 
69,123456,3211, 1 
69,123456,3215, 1 
69,123456,3221, 1 
69,123456,3223, 1 
69,123456,3256, 2 
69,123456,3257, 1 
69,123456,3260, 1 
69,123456,3261, 1 
69,123456,3263, 1 
69,123456,3264, 1 
69,123456,3292, 4 
69,123456,3671, 2 
69,123456,3674, 22 
69,123456,3678, 5 
69,123456,3679, 4 
69,123456,3681, 4 
69,123456,3700, 1 
69,123456,3701, 1 
69,123456,3702, 4 
69,123456,3705, 1 
69,123456,3707, 2 
69,123456,3710, 17 
69,123456,3712, 84 
69,123456,3713, 45 
69,123456,3714, 73 
69,123456,3715, 96 
69,123456,3716, 86 
69,123456,3717, 142 
69,123456,3718, 49 
69,123456,3722, 69 
69,123456,3723, 80 
69,123456,3724, 78 
69,123456,3725, 63 
69,123456,3726, 68 
69,123456,3727, 56 
69,123456,3730, 103 
69,123456,3732, 99 
69,123456,3733, 60 
69,123456,3734, 59 
69,123456,3736, 84 
69,123456,3737, 35 
69,123456,3738, 36 
69,123456,3740, 52 
69,123456,3741, 33 
69,123456,3743, 33 
69,123456,3744, 39 
69,123456,3746, 68 
69,123456,3747, 18 
69,123456,3749, 1 
69,123456,3800, 48 
69,123456,3801, 28 
69,123456,3832, 1 
69,123456,3833, 3 
69,123456,3836, 2 
69,123456,3902, 1 
69,123456,3910, 8 
69,123456,3911, 55 
69,123456,3912, 87 
69,123456,3913, 33 
69,123456,3915, 22 
69,123456,3916, 41 
69,123456,3917, 42 
69,123456,3918, 6 
69,123456,3919, 109 
69,123456,3920, 69 
69,123456,3921, 52 
69,123456,3922, 30 
69,123456,3924, 41 
69,123456,3925, 45 
69,123456,3928, 26 
69,123456,3929, 29 
69,123456,3930, 40 
69,123456,3931, 50 
69,123456,3933, 52 
69,123456,3937, 34 
69,123456,3941, 54 
69,123456,3942, 62 
69,123456,3943, 32 
69,123456,3944, 32 
69,123456,3960, 293 
69,123456,3970, 198 
69,123456,4239, 1 
69,123456,4809, 1 
69,123456,5137, 1 
69,123456,7023, 1 
69,123456,7491, 1 
69,123456,8607, 1 
4,24,121, 1 
4,24,176, 1 
4,24,177, 1 
4,24,212, 1 
4,24,267, 1 
4,24,280, 1 
4,24,281, 1 
4,24,287, 1 
4,24,315, 1 
4,24,351, 1 
4,24,373, 1 
4,24,374, 1 
4,24,376, 1 
4,24,378, 1 
4,24,421, 1 
4,24,424, 1 
4,24,455, 1 
4,24,456, 1 
4,24,467, 1 
4,24,470, 1 
4,24,566, 1 
4,24,575, 1 
4,24,585, 1 
4,24,669, 1 
4,24,674, 1 
4,24,684, 1 
4,24,694, 1 
4,24,768, 1 
4,24,775, 1 
4,24,779, 1 
4,24,785, 1 
4,24,855, 1 
4,24,873, 1 
4,24,874, 1 
4,24,880, 1 
4,24,958, 1 
4,24,986, 1 
4,24,1165, 2 
4,24,1166, 1 
4,24,1337, 1 
4,24,1349, 1 
4,24,1357, 2 
4,24,1361, 1 
4,24,1362, 3 
4,24,1363, 1 
4,24,1369, 2 
4,24,1383, 2 
4,24,1384, 2 
4,24,1387, 1 
4,24,1388, 1 
4,24,1395, 1 
4,24,1396, 1 
4,24,1397, 1 
4,24,1405, 1 
4,24,1453, 1 
4,24,1470, 1 
4,24,1479, 1 
4,24,1540, 3 
4,24,1812, 1 
4,24,2004, 2 
4,24,2066, 1 
4,24,2165, 1 
4,24,2316, 1 
4,24,2613, 1 
4,24,3112, 1 
4,24,3142, 1 
4,24,3150, 1 
4,24,3228, 1 
4,24,3717, 1 
4,24,3913, 1 
4,24,3924, 1 
4,24,3931, 1 
4,24,3943, 1 
4,24,4029, 1 
4,24,4336, 1 
4,24,4608, 1 
4,24,4615, 1 
4,24,4622, 1 
4,24,4632, 2 
4,24,4635, 1 
4,24,4638, 1 
4,24,4664, 1 
4,24,4809, 2 
4,24,4823, 2 
4,24,4824, 1 
4,24,4836, 2 
4,24,4842, 1 
4,24,4844, 3 
4,24,4847, 1 
4,24,4901, 2 
4,24,4909, 6 
4,24,4912, 1 
4,24,4920, 1 
4,24,4953, 1 
4,24,4971, 1 
4,24,4994, 12 
4,24,5022, 1 
4,24,5148, 1 
4,24,5152, 1 
4,24,5460, 1 
4,24,5917, 1 
4,24,7043, 1 
4,24,7097, 1 
4,24,8607, 1 
72,24,121, 1 
72,24,208, 1 
72,24,214, 1 
72,24,260, 1 
72,24,264, 1 
72,24,266, 1 
72,24,270, 1 
72,24,274, 1 
72,24,275, 1 
72,24,280, 1 
72,24,282, 1 
72,24,286, 1 
72,24,351, 1 
72,24,367, 1 
72,24,369, 2 
72,24,378, 1 
72,24,379, 1 
72,24,380, 1 
72,24,382, 2 
72,24,421, 1 
72,24,490, 1 
72,24,588, 1 
72,24,591, 1 
72,24,592, 1 
72,24,660, 1 
72,24,675, 1 
72,24,687, 1 
72,24,694, 1 
72,24,751, 1 
72,24,756, 1 
72,24,758, 1 
72,24,767, 1 
72,24,773, 1 
72,24,775, 1 
72,24,778, 1 
72,24,779, 1 
72,24,781, 1 
72,24,783, 1 
72,24,787, 1 
72,24,790, 1 
72,24,851, 1 
72,24,854, 1 
72,24,855, 2 
72,24,860, 1 
72,24,861, 1 
72,24,873, 2 
72,24,956, 1 
72,24,1084, 1 
72,24,1164, 1 
72,24,1167, 1 
72,24,1170, 2 
72,24,1177, 1 
72,24,1179, 1 
72,24,1182, 1 
72,24,1285, 1 
72,24,1341, 1 
72,24,1344, 2 
72,24,1346, 1 
72,24,1356, 1 
72,24,1357, 4 
72,24,1358, 4 
72,24,1359, 1 
72,24,1362, 1 
72,24,1363, 1 
72,24,1364, 1 
72,24,1368, 1 
72,24,1369, 1 
72,24,1384, 1 
72,24,1386, 1 
72,24,1394, 1 
72,24,1397, 1 
72,24,1412, 1 
72,24,1414, 1 
72,24,1415, 1 
72,24,1434, 1 
72,24,1447, 1 
72,24,1454, 1 
72,24,1470, 1 
72,24,1481, 1 
72,24,1639, 1 
72,24,1914, 1 
72,24,2318, 1 
72,24,3030, 1 
72,24,3113, 1 
72,24,3142, 1 
72,24,3187, 1 
72,24,3214, 1 
72,24,3292, 1 
72,24,3474, 1 
72,24,3911, 1 
72,24,3944, 1 
72,24,3960, 1 
72,24,4007, 1 
72,24,4008, 1 
72,24,4330, 1 
72,24,4608, 1 
72,24,4620, 1 
72,24,4621, 1 
72,24,4630, 2 
72,24,4631, 1 
72,24,4632, 2 
72,24,4633, 2 
72,24,4638, 1 
72,24,4664, 1 
72,24,4700, 1 
72,24,4801, 1 
72,24,4803, 1 
72,24,4808, 1 
72,24,4809, 2 
72,24,4815, 5 
72,24,4816, 1 
72,24,4823, 4 
72,24,4824, 3 
72,24,4825, 1 
72,24,4836, 6 
72,24,4838, 5 
72,24,4839, 1 
72,24,4841, 3 
72,24,4842, 4 
72,24,4843, 4 
72,24,4844, 3 
72,24,4846, 5 
72,24,4847, 1 
72,24,4864, 3 
72,24,4870, 1 
72,24,4877, 2 
72,24,4878, 1 
72,24,4879, 1 
72,24,4901, 3 
72,24,4909, 52 
72,24,4912, 36 
72,24,4916, 49 
72,24,4920, 44 
72,24,4951, 1 
72,24,4955, 1 
72,24,4994, 1 
72,24,5009, 1 
72,24,5022, 1 
72,24,5067, 1 
72,24,5089, 1 
72,24,5097, 1 
72,24,5119, 1 
72,24,5232, 1 
72,24,5522, 1 
72,24,5852, 1 
72,24,6005, 1 
72,24,6707, 1 
72,24,8027, 1 
72,24,8607, 1 
50,246,178, 1 
50,246,267, 1 
50,246,382, 1 
50,246,1160, 1 
50,246,1182, 1 
50,246,1184, 1 
50,246,1470, 1 
50,246,1473, 1 
50,246,1542, 1 
50,246,1545, 1 
50,246,3117, 1 
50,246,3124, 1 
50,246,3241, 1 
50,246,3712, 3 
50,246,3713, 1 
50,246,3715, 1 
50,246,3716, 1 
50,246,3717, 2 
50,246,3718, 1 
50,246,3722, 1 
50,246,3723, 1 
50,246,3724, 6 
50,246,3725, 1 
50,246,3727, 1 
50,246,3736, 5 
50,246,3737, 4 
50,246,3738, 2 
50,246,3740, 4 
50,246,3743, 1 
50,246,3746, 1 
50,246,3747, 1 
50,246,3910, 6 
50,246,3911, 29 
50,246,3912, 43 
50,246,3913, 15 
50,246,3915, 23 
50,246,3916, 27 
50,246,3917, 17 
50,246,3918, 4 
50,246,3919, 41 
50,246,3920, 23 
50,246,3921, 47 
50,246,3922, 27 
50,246,3924, 23 
50,246,3925, 20 
50,246,3928, 12 
50,246,3929, 8 
50,246,3930, 19 
50,246,3931, 19 
50,246,3933, 26 
50,246,3937, 10 
50,246,3941, 33 
50,246,3942, 27 
50,246,3943, 16 
50,246,3944, 15 
50,246,3960, 138 
50,246,3970, 131 
50,246,4046, 1 
50,246,4841, 1 
50,246,8607, 1 
55,4,121, 1 
55,4,368, 1 
55,4,421, 1 
55,4,461, 1 
55,4,493, 1 
55,4,495, 1 
55,4,574, 1 
55,4,663, 1 
55,4,676, 1 
55,4,677, 1 
55,4,1251, 1 
55,4,1339, 1 
55,4,1358, 1 
55,4,1410, 1 
55,4,1459, 1 
55,4,1470, 1 
55,4,1553, 1 
55,4,1654, 1 
55,4,3028, 1 
55,4,3043, 1 
55,4,3188, 1 
55,4,3261, 1 
55,4,3264, 1 
55,4,3426, 1 
55,4,3602, 1 
55,4,3611, 1 
55,4,3661, 3 
55,4,3673, 1 
55,4,3674, 1 
55,4,3701, 1 
55,4,3746, 1 
55,4,3800, 1 
55,4,3884, 1 
55,4,3886, 1 
55,4,3901, 1 
55,4,3921, 1 
55,4,3931, 1 
55,4,4011, 1 
55,4,4756, 1 
55,4,4876, 1 
55,4,5826, 1 
55,4,8607, 1 
70,245,121, 1 
70,245,214, 1 
70,245,263, 1 
70,245,362, 2 
70,245,370, 1 
70,245,421, 1 
70,245,472, 1 
70,245,592, 1 
70,245,598, 1 
70,245,1339, 1 
70,245,1358, 1 
70,245,1363, 1 
70,245,1470, 1 
70,245,1715, 1 
70,245,3030, 1 
70,245,3084, 1 
70,245,3152, 1 
70,245,3412, 1 
70,245,3671, 3 
70,245,3672, 3 
70,245,3673, 1 
70,245,3674, 149 
70,245,3678, 60 
70,245,3679, 57 
70,245,3681, 68 
70,245,3702, 1 
70,245,3707, 1 
70,245,3717, 1 
70,245,3800, 7 
70,245,3901, 1 
70,245,3931, 1 
70,245,4362, 1 
70,245,5098, 1 
70,245,5153, 1 
70,245,8607, 1 
38,25,121, 1 
38,25,214, 1 
38,25,264, 1 
38,25,266, 1 
38,25,267, 1 
38,25,281, 1 
38,25,286, 1 
38,25,287, 1 
38,25,350, 1 
38,25,354, 1 
38,25,361, 1 
38,25,373, 1 
38,25,374, 1 
38,25,375, 2 
38,25,376, 2 
38,25,377, 1 
38,25,378, 1 
38,25,382, 1 
38,25,455, 1 
38,25,464, 1 
38,25,478, 1 
38,25,483, 1 
38,25,484, 1 
38,25,487, 1 
38,25,493, 1 
38,25,563, 2 
38,25,584, 1 
38,25,586, 1 
